        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         strchr (Arm OR 23.01) |          64 |         14.636 |         14.640 |         14.653 |         14.640 |          0.019 |          4.071 |          0.001 |
             strchr (LI-PaRAD) |          64 |          8.858 |          8.861 |          8.893 |          8.861 |          0.044 |          6.726 |          0.003 |     +65.21%
         strchr (Arm OR 23.01) |         128 |         23.005 |         23.052 |         23.070 |         23.052 |          0.060 |          5.171 |          0.003 |
             strchr (LI-PaRAD) |         128 |         13.607 |         13.613 |         13.618 |         13.612 |          0.017 |          8.758 |          0.001 |     +69.34%
         strchr (Arm OR 23.01) |         256 |         39.289 |         39.297 |         39.323 |         39.297 |          0.009 |          6.067 |          0.001 |
             strchr (LI-PaRAD) |         256 |         22.914 |         22.923 |         22.931 |         22.923 |          0.012 |         10.401 |          0.001 |     +71.43%
         strchr (Arm OR 23.01) |         512 |         73.866 |         73.925 |         73.951 |         73.919 |          0.025 |          6.451 |          0.002 |
             strchr (LI-PaRAD) |         512 |         41.199 |         41.222 |         41.265 |         41.223 |          0.033 |         11.567 |          0.004 |     +79.32%
         strchr (Arm OR 23.01) |        1024 |        141.268 |        141.502 |        143.932 |        141.526 |          0.184 |          6.739 |          0.012 |
             strchr (LI-PaRAD) |        1024 |         78.156 |         78.215 |         78.224 |         78.209 |          0.016 |         12.194 |          0.002 |     +80.96%
         strchr (Arm OR 23.01) |        2048 |        277.263 |        277.342 |        277.752 |        277.344 |          0.019 |          6.877 |          0.001 |
             strchr (LI-PaRAD) |        2048 |        152.120 |        152.180 |        152.258 |        152.179 |          0.015 |         12.534 |          0.002 |     +82.25%
         strchr (Arm OR 23.01) |        4096 |        548.183 |        548.619 |        549.020 |        548.575 |          0.037 |          6.954 |          0.003 |
             strchr (LI-PaRAD) |        4096 |        299.848 |        300.168 |        300.553 |        300.134 |          0.070 |         12.710 |          0.009 |     +82.78%
